ARABIC Calender,Date,USD rate,Location,type,Price(retail),MIN,MAX
8/2/1443,9/15/2021,85.11,জামালপুর সদর,পেঁয়াজ - আমদানিকৃত,40.00-42.00,40,42
8/2/1443,9/15/2021,85.11,নেত্রকোনা সদর,পেঁয়াজ - আমদানিকৃত,28.00-34.00,28,34
8/2/1443,9/15/2021,85.11,কিশোরগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
8/2/1443,9/15/2021,85.11,গোপালগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
8/2/1443,9/15/2021,85.11,বাগেরহাট সদর,পেঁয়াজ - আমদানিকৃত,32.00-33.00,32,33
8/2/1443,9/15/2021,85.11,চুয়াডাঙ্গা সদর,পেঁয়াজ - আমদানিকৃত,35.00-38.00,35,38
8/2/1443,9/15/2021,85.11,ঝিনাইদহ সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45
8/2/1443,9/15/2021,85.11,মাগুরা সদর,পেঁয়াজ - আমদানিকৃত,36.00-40.00,36,40
8/2/1443,9/15/2021,85.11,মেহেরপুর সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
8/2/1443,9/15/2021,85.11,নড়াইল সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45
8/2/1443,9/15/2021,85.11,লালমনিরহাট সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32
8/2/1443,9/15/2021,85.11,নাটোর সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32
8/2/1443,9/15/2021,85.11,নবাবগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36
8/2/1443,9/15/2021,85.11,রাজশাহী সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
8/2/1443,9/15/2021,85.11,রংপুর মিউনিসিপ্যালিটি মার্কেট,পেঁয়াজ - আমদানিকৃত,40.00-41.00,40,41
8/2/1443,9/15/2021,85.11,সিরাজগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,32.00-3৯.00,32,3৯.00
8/2/1443,9/15/2021,85.11,বরগুনা সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
8/2/1443,9/15/2021,85.11,পটুয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,40.00-42.00,40,42
8/2/1443,9/15/2021,85.11,পিরোজপুর সদর,পেঁয়াজ - আমদানিকৃত,35.00-38.00,35,38
8/2/1443,9/15/2021,85.11,বান্দরবান সদর,পেঁয়াজ - আমদানিকৃত,35.00-45.00,35,45
8/2/1443,9/15/2021,85.11,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - আমদানিকৃত,37.00-38.00,37,38
8/2/1443,9/15/2021,85.11,চট্টগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
8/2/1443,9/15/2021,85.11,ফেনী সদর,পেঁয়াজ - আমদানিকৃত,40.00-41.00,40,41
8/2/1443,9/15/2021,85.11,খাগড়াছড়ি সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
8/2/1443,9/15/2021,85.11,রাঙ্গামাটি সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
8/2/1443,9/15/2021,85.11,মৌলভিবাজার সদর,পেঁয়াজ - আমদানিকৃত,44.00-45.00,44,45
8/2/1443,9/15/2021,85.11,সিলেট সদর,পেঁয়াজ - আমদানিকৃত,32.00-35.00,32,35
1/2/1443,9/8/2021,85.1,মানিকগঞ্জ সদর,পেঁয়াজ (নতুন),45.00-48.00,45,48
1/2/1443,9/8/2021,85.1,ফরিদপুর সদর,পেঁয়াজ (নতুন),42.00-44.00,42,44
1/2/1443,9/8/2021,85.1,শরিয়তপুর সদর,পেঁয়াজ (নতুন),40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,নাটোর সদর,পেঁয়াজ (নতুন),42.00-45.00,42,45
1/2/1443,9/8/2021,85.1,ঝালকাঠি সদর,পেঁয়াজ (নতুন),44.00-46.00,44,46
1/2/1443,9/8/2021,85.1,কুমিল্লা সদর,পেঁয়াজ (নতুন),45.00-48.00,45,48
1/2/1443,9/8/2021,85.1,লক্ষ্মীপুর সদর,পেঁয়াজ (নতুন),38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,সিলেট সদর,পেঁয়াজ (নতুন),40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,ঢাকা সদর,পেঁয়াজ - দেশী,44.00-46.00,44,46
1/2/1443,9/8/2021,85.1,গাজীপুর সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50
1/2/1443,9/8/2021,85.1,শেরপুর সদর,পেঁয়াজ - দেশী,47.00-48.00,47,48
1/2/1443,9/8/2021,85.1,ময়মনসিংহ সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,নরসিংদী সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50
1/2/1443,9/8/2021,85.1,মুনশিগঞ্জ সদর,পেঁয়াজ - দেশী,42.00-44.00,42,44
1/2/1443,9/8/2021,85.1,নেত্রকোনা সদর,পেঁয়াজ - দেশী,44.00-50.00,44,50
1/2/1443,9/8/2021,85.1,কিশোরগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-41.00,40,41
1/2/1443,9/8/2021,85.1,মাদারিপুর সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,রাজবাড়ী সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,গোপালগঞ্জ সদর,পেঁয়াজ - দেশী,3৯.00-40.00,3৯.00,40
1/2/1443,9/8/2021,85.1,নারায়ণগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,বাগেরহাট সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,চুয়াডাঙ্গা সদর,পেঁয়াজ - দেশী,38.00-42.00,38,42
1/2/1443,9/8/2021,85.1,যশোর সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,খুলনা সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,কুষ্টিয়া সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,মাগুরা সদর,পেঁয়াজ - দেশী,44.00-46.00,44,46
1/2/1443,9/8/2021,85.1,মেহেরপুর সদর,পেঁয়াজ - দেশী,44.00-46.00,44,46
1/2/1443,9/8/2021,85.1,নড়াইল সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50
1/2/1443,9/8/2021,85.1,সাতক্ষিরা সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,বগুড়া সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,দিনাজপুর সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,গাইবান্ধা সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,জয়পুরহাট সদর,পেঁয়াজ - দেশী,43.00-45.00,43,45
1/2/1443,9/8/2021,85.1,কুড়িগ্রাম সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,লালমনিরহাট সদর,পেঁয়াজ - দেশী,42.00-45.00,42,45
1/2/1443,9/8/2021,85.1,নওগাঁ সদর,পেঁয়াজ - দেশী,40.00-44.00,40,44
1/2/1443,9/8/2021,85.1,নবাবগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,নীলফামারী সদর,পেঁয়াজ - দেশী,42.00-44.00,42,44
1/2/1443,9/8/2021,85.1,পাবনা সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,পঞ্চগ্রাম সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,রংপুর মিউনিসিপ্যালিটি মার্কেট,পেঁয়াজ - দেশী,42.00-44.00,42,44
1/2/1443,9/8/2021,85.1,সিরাজগঞ্জ সদর,পেঁয়াজ - দেশী,3৯.00-41.00,3৯.00,41
1/2/1443,9/8/2021,85.1,বরগুনা সদর,পেঁয়াজ - দেশী,40.00-43.00,40,43
1/2/1443,9/8/2021,85.1,বরিশাল সদর,পেঁয়াজ - দেশী,42.00-44.00,42,44
1/2/1443,9/8/2021,85.1,ভোলা সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,পটুয়াখালি সদর,পেঁয়াজ - দেশী,45.00-48.00,45,48
1/2/1443,9/8/2021,85.1,বান্দরবান সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,চাঁদপুর সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,চট্টগ্রাম সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,কক্সবাজার সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,ফেনী সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,খাগড়াছড়ি সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,নোয়াখালি সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,রাঙ্গামাটি সদর,পেঁয়াজ - দেশী,44.00-45.00,44,45
1/2/1443,9/8/2021,85.1,হবিগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,মৌলভিবাজার সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,সুনামগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,টাংগাইল সদর বাজার,পেঁয়াজ - দেশী,40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,ঢাকা সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,গাজীপুর সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,শেরপুর সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36
1/2/1443,9/8/2021,85.1,ময়মনসিংহ সদর,পেঁয়াজ - আমদানিকৃত,34.00-35.00,34,35
1/2/1443,9/8/2021,85.1,নরসিংদী সদর,পেঁয়াজ - আমদানিকৃত,36.00-40.00,36,40
1/2/1443,9/8/2021,85.1,মানিকগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,34.00-35.00,34,35
1/2/1443,9/8/2021,85.1,মুনশিগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36
1/2/1443,9/8/2021,85.1,জামালপুর সদর,পেঁয়াজ - আমদানিকৃত,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,নেত্রকোনা সদর,পেঁয়াজ - আমদানিকৃত,35.00-38.00,35,38
1/2/1443,9/8/2021,85.1,কিশোরগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,3৯.00-40.00,3৯.00,40
1/2/1443,9/8/2021,85.1,গোপালগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,বাগেরহাট সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36
1/2/1443,9/8/2021,85.1,চুয়াডাঙ্গা সদর,পেঁয়াজ - আমদানিকৃত,35.00-38.00,35,38
1/2/1443,9/8/2021,85.1,ঝিনাইদহ সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,মাগুরা সদর,পেঁয়াজ - আমদানিকৃত,36.00-40.00,36,40
1/2/1443,9/8/2021,85.1,মেহেরপুর সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,নড়াইল সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45
1/2/1443,9/8/2021,85.1,লালমনিরহাট সদর,পেঁয়াজ - আমদানিকৃত,35.00-40.00,35,40
1/2/1443,9/8/2021,85.1,নাটোর সদর,পেঁয়াজ - আমদানিকৃত,32.00-35.00,32,35
1/2/1443,9/8/2021,85.1,নবাবগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36
1/2/1443,9/8/2021,85.1,রাজশাহী সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,রংপুর মিউনিসিপ্যালিটি মার্কেট,পেঁয়াজ - আমদানিকৃত,40.00-41.00,40,41
1/2/1443,9/8/2021,85.1,সিরাজগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,38.00-3৯.00,38,3৯.00
1/2/1443,9/8/2021,85.1,বরগুনা সদর,পেঁয়াজ - আমদানিকৃত,40.00-41.00,40,41
1/2/1443,9/8/2021,85.1,পটুয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,40.00-42.00,40,42
1/2/1443,9/8/2021,85.1,পিরোজপুর সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,বান্দরবান সদর,পেঁয়াজ - আমদানিকৃত,37.00-40.00,37,40
1/2/1443,9/8/2021,85.1,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - আমদানিকৃত,37.00-38.00,37,38
1/2/1443,9/8/2021,85.1,চট্টগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,ফেনী সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,খাগড়াছড়ি সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32
1/2/1443,9/8/2021,85.1,রাঙ্গামাটি সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
1/2/1443,9/8/2021,85.1,মৌলভিবাজার সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36
1/2/1443,9/8/2021,85.1,সুনামগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,45.00-48.00,45,48
1/2/1443,9/8/2021,85.1,টাংগাইল সদর বাজার,পেঁয়াজ - আমদানিকৃত,32.00-35.00,32,35
24/1/1443,9/1/2021,85.21,মুনশিগঞ্জ সদর,পেঁয়াজ (নতুন),45.00-48.00,45,48
24/1/1443,9/1/2021,85.21,ফরিদপুর সদর,পেঁয়াজ (নতুন),42.00-44.00,42,44
24/1/1443,9/1/2021,85.21,শরিয়তপুর সদর,পেঁয়াজ (নতুন),40.00-45.00,40,45
24/1/1443,9/1/2021,85.21,লালমনিরহাট সদর,পেঁয়াজ (নতুন),45.00-46.00,45,46
24/1/1443,9/1/2021,85.21,বরগুনা সদর,পেঁয়াজ (নতুন),44.00-46.00,44,46
24/1/1443,9/1/2021,85.21,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ (নতুন),45.00-48.00,45,48
24/1/1443,9/1/2021,85.21,কক্সবাজার সদর,পেঁয়াজ (নতুন),38.00-40.00,38,40
24/1/1443,9/1/2021,85.21,হবিগঞ্জ সদর,পেঁয়াজ (নতুন),40.00-42.00,40,42
24/1/1443,9/1/2021,85.21,ঢাকা সদর,পেঁয়াজ - দেশী,44.00-48.00,44,48
24/1/1443,9/1/2021,85.21,শেরপুর সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
24/1/1443,9/1/2021,85.21,ময়মনসিংহ সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50
24/1/1443,9/1/2021,85.21,নরসিংদী সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
24/1/1443,9/1/2021,85.21,মানিকগঞ্জ সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50
24/1/1443,9/1/2021,85.21,জামালপুর সদর,পেঁয়াজ - দেশী,43.00-45.00,43,45
24/1/1443,9/1/2021,85.21,কিশোরগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-41.00,40,41
24/1/1443,9/1/2021,85.21,মাদারিপুর সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50
24/1/1443,9/1/2021,85.21,রাজবাড়ী সদর,পেঁয়াজ - দেশী,42.00-44.00,42,44
24/1/1443,9/1/2021,85.21,গোপালগঞ্জ সদর,পেঁয়াজ - দেশী,42.00-45.00,42,45
24/1/1443,9/1/2021,85.21,নারায়ণগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
24/1/1443,9/1/2021,85.21,বাগেরহাট সদর,পেঁয়াজ - দেশী,38.00-42.00,38,42
24/1/1443,9/1/2021,85.21,চুয়াডাঙ্গা সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
24/1/1443,9/1/2021,85.21,যশোর সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
24/1/1443,9/1/2021,85.21,ঝিনাইদহ সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
24/1/1443,9/1/2021,85.21,খুলনা সদর,পেঁয়াজ - দেশী,44.00-46.00,44,46
24/1/1443,9/1/2021,85.21,কুষ্টিয়া সদর,পেঁয়াজ - দেশী,45.00-46.00,45,46
24/1/1443,9/1/2021,85.21,মাগুরা সদর,পেঁয়াজ - দেশী,46.00-50.00,46,50
24/1/1443,9/1/2021,85.21,মেহেরপুর সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
